"measure","month","AO_00055","AO_00053","AO_00024","AO_00070","AO_00051","AO_00040","AO_00015","AO_00025","AO_00045","AO_00087","AO_00026","AO_00001","AO_00088","AO_00104","AO_00029","AO_00030","AO_00031","AO_00032","AO_00050","AO_00102","AO_00019","AO_00092","AO_00048","AO_00062","AO_00020","AO_00009","AO_00054","AO_00076","AO_00046","AO_00010","AO_00060","AO_00056","AO_00036","AO_00021","AO_00078","AO_00022","AO_00100","AO_00028","AO_00074","AO_00073","AO_00005","AO_00081","AO_00079","AO_00077","AO_00039","AO_00083","AO_00064","AO_00011","AO_00017","AO_00037","AO_00059","AO_00035","AO_00034","AO_00014","AO_00042","AO_00033","AO_00043","AO_00044","AO_00075","AO_00109","AO_00049","AO_00052","AO_00002","AO_00080","AO_00061","AO_00041","AO_00082","AO_00058","AO_00085","AO_00027","AO_00086","AO_00067","AO_00090","AO_00084","AO_00105","AO_00089","AO_00016","AO_00066","AO_00091","AO_00072","AO_00047","AO_00063","AO_00057","AO_00093","AO_00110","AO_00012","AO_00065","AO_00071","AO_00069","AO_00094","AO_00099","AO_00095","AO_00096","AO_00098","AO_00106","AO_00101","AO_00068","AO_00097","AO_00038","AO_00103","AO_00107","AO_00108","AO_00013"
"t_min","4","17.9560871634","17.1600929983999","18.5021378837167","20.8769742584417","14.5705258433084","22.234354324425","14.3801289114583","14.7351833851751","18.8411875568416","22.0079256434917","21.2558991750751","21.652603988775","16.6175133769666","19.2050793753583","22.9587833774583","18.694534963025","19.4778783472416","17.5820784505167","13.8361993917584","22.8982129694083","14.2538869984751","18.5225853984667","19.1394425709667","17.0954286957833","15.1189078522667","15.26971565255","17.2913796235333","17.7886082713666","20.1963803864834","14.25454803455","15.70286865235","20.6111644598749","14.4056495157067","14.8479064178191","13.6342432659","14.7258056385334","14.0976109314","19.4758974709833","17.0431805166917","17.9432596843083","18.5420719909333","15.2090419770083","20.317102839225","14.043246485475","18.6391304779416","22.990056020025","19.98097085965","16.0936919912333","14.037314631125","16.2136819457584","16.14197034195","20.7270816776334","19.9505071684417","13.9685163114667","12.2367671716034","23.7813737046083","15.4660854340083","13.3379401397175","14.5160429380833","14.2230282086","23.3265381462","17.3298720551","22.771748326625","14.713392944375","13.7891894787416","15.3264443969833","19.0691010524416","17.6366354879167","17.35888003045","19.308383890825","20.193351364075","20.7439032745667","15.6514707437499","20.3918340556917","18.5125107828499","17.2393639882","14.2340551504167","16.8107883199417","20.390923073625","17.1392418926167","15.2036582438334","22.4311512338334","23.817064717675","17.6919732157167","19.7828814443249","16.065533371175","18.3977164090083","18.9291411082166","18.9791111501083","19.9173653922001","16.326244354275","19.2609486643667","17.4275181940083","18.8981621297999","16.5052914175168","20.245319671675","22.1896024577","13.7699105073083","15.0934134419667","14.8828389995916","18.9096756235917","14.0116666921584","15.9095419821751"
"t_min","5","17.278148454242","16.4363510678629","17.5540229059274","20.1429856332177","12.9006668335653","20.203719871371","12.7938469178847","13.0639530306185","17.8822235436533","21.3211038275806","20.5452201842742","19.6675845730001","15.4072704191612","18.3580764382984","22.1885864419435","17.9344401944274","18.4057576074435","17.0553367369274","11.8776019927201","21.9482599900645","12.3006163812532","17.3981995120967","17.5408808061854","16.0643633935967","13.4834132041072","13.6290593300734","16.0005379215403","16.2326132004839","19.5140699078307","12.9623707680154","14.0956615571936","19.3513345355808","12.519140920233","12.7599283772097","11.7743205655581","13.5128144295395","12.2573812177669","17.5346976495967","15.7627415072178","16.9442890290323","17.0937765059355","13.7553450062919","19.1173947981049","12.5695418327548","18.0514685844677","21.6080747110242","18.778140874008","14.7420196042419","12.3240549149436","14.6771137606774","14.5362043565727","19.4567136468226","18.8128081389516","12.4250413463411","10.69672851555","22.5051246248064","14.3651650458467","11.3826329877693","12.8876638844968","12.7831150671234","22.4296815375242","16.1825835688709","20.9872669836694","13.113614802375","11.9923724760266","14.2870970449919","18.1160528690887","16.3583833017258","16.1439820074919","18.8574737055485","19.3050376400404","19.762802099363","13.3474631771371","19.7146489051854","17.759743376758","16.0559226988387","12.4486897869379","15.4542102444517","19.3354039406533","16.418132240492","14.0064207755387","21.0695640768387","22.5681676555808","17.1114371515967","18.3362536031855","14.8455661405","17.4571637644516","17.8508809736855","17.4790514791532","19.4322085719516","15.6067708415161","18.395171380879","16.5940528845241","18.3938003540726","14.9403986532661","19.6217813553064","20.6300857543468","12.0120352220888","13.5250174738227","12.4337110704661","18.1910724025484","12.6490952030331","14.4566052345645"
"t_min","6","15.5194923655833","14.3766132930668","15.3846153767","17.7123351032583","11.3900577291817","17.1561449177417","11.3576621246774","11.2423130290691","15.2445078445916","18.9969557857666","18.2144365183167","16.6154156749","13.4605103556158","15.7262971049167","19.7442844311416","16.2742625680333","15.7336261249167","15.3799378967833","9.88690213518413","19.6432975746833","10.231300862665","14.7103806051083","15.0992306517084","13.5888576763166","11.3966009267291","11.6334999593359","14.3113566081667","14.170614140675","17.81684628805","11.5605094401233","12.3326582083259","16.5458264239417","10.0283133697117","10.310086517385","9.61083071399912","11.7734215546525","9.61845219925755","14.6725009156166","13.83233067821","14.8909208934334","15.16370023105","11.9176947020341","17.2400766499251","10.7619476318825","16.2065223185084","18.9113504302917","16.0166454517","12.8652537535934","10.6416228738742","12.1900006358759","12.7643406422334","16.560018306275","16.0857064138251","10.8597761537383","8.889349594155","19.9784967874667","12.2950652059859","9.35248484301665","11.0520378622167","10.5129885864266","20.1902598437333","13.6290610505951","18.0681754302333","11.3907109833067","10.1611140442891","13.0579804483592","15.5261101520084","14.8359377290833","13.7578070322367","17.3273892467667","17.2243363698416","17.9169019826584","10.4343250528625","17.9335649871499","15.5260748292417","13.9821470385583","10.9004467773842","13.343244501765","16.583457688575","14.4556088513167","12.6801731362942","18.1219738876001","19.9653362020417","15.3139298758833","16.427416229325","12.8017548117592","14.96834241915","15.2294910686084","15.723050969375","17.8084711965833","14.1326948292833","15.8205916596417","14.3398669236084","16.7203029125833","12.674631296935","17.2935671743083","17.708258489025","10.2524054464941","11.7029956817417","9.6813851673983","15.7993162283083","11.196589101265","12.8226957194824"
"t_min","7","14.8385665647016","13.5960847355403","14.3383705138468","16.6754422095886","11.4003508045121","15.7940151584355","11.2874481202041","10.9929986031556","14.4350103533307","17.5413825847661","16.9343697086451","15.3060224471774","12.8059927418919","14.9754508253629","18.2837440719677","15.6991489533871","14.9139271831693","14.60890146075","9.64107018748958","18.2040405710888","9.99928736532422","13.8385077446855","14.294477253621","12.8820302410242","11.1136659684","11.2785837235323","14.0168569504355","13.7072826751452","17.3155296325161","11.3824266001725","12.2182218983016","15.4995087094113","9.8710575226903","10.1462577572605","9.17527657791615","11.679899720104","9.1302823958653","13.9537032343629","13.2573063020298","14.0324324823548","14.4570421526693","11.6823271721202","16.8802608121371","10.3468003057926","15.3294534500242","17.4815263769677","15.0067178365403","12.3927938646193","10.3519224598033","11.8189272235169","12.5352155377533","15.5861180272178","15.3008188432419","10.7364684322766","8.93803836458227","18.6062559701693","12.1072693118887","9.20948215613793","10.7800092636476","10.3203835765492","18.6912275180484","12.706595808396","16.5355219194435","11.1813113304541","9.8355185232468","13.1264491173403","14.7042782710081","14.659664843258","13.0661490901129","16.537911076758","16.5955170908468","17.3648204681453","10.112013933729","17.48814089375","14.4782344695241","13.4328312042662","10.8892261382033","12.6502307768822","15.2234229877662","13.7013294342903","12.8741701433476","16.9658790262016","18.3344911637661","14.5874635758146","16.1319270965161","12.2237527663137","14.1514920010161","13.9796429296371","15.5393076004355","17.3786223381532","13.8823209455242","14.9679457141532","13.4577051263306","16.1429743120645","12.0956271263935","16.3915958529274","16.4650552811613","10.1076894452565","11.4261115289388","9.34400181925725","14.9222403003952","10.9701789610573","12.5520026423685"
"t_min","8","15.6660753312419","14.3315699349435","14.2380139012984","17.45894612975","12.8820139239412","15.6860245242339","12.8035466594444","12.3156755755967","15.4449223395887","17.8281040105404","17.4597652312259","15.369222825613","13.1094849616564","16.1471932517016","18.6482513885886","16.6101450027662","15.7854285480161","15.2339761059193","11.3942840330346","18.529311715637","11.7782271107936","14.6230494099597","14.5901478429839","14.2371309342338","12.7196765531443","13.4504477224887","15.4683572584113","15.236072687887","18.6299733808226","12.1169323091339","14.6358526662564","16.129206359621","11.6599724555605","12.3690517549137","11.1900082742637","13.3914200321065","11.6755755270339","14.6554221369517","13.8584683573952","14.8798584230565","14.5401938161693","13.7262271757791","18.8205495528306","12.0925147025944","15.8332614038065","17.9296407598307","15.8062302407822","13.3155965498452","11.9001446385943","13.0993954812452","13.2933423442588","16.4302966214515","16.2326799236936","12.4243802715435","10.7686398414436","19.0859684012097","13.8029455369959","11.5803480578388","12.9147800814774","12.7905738093355","18.9361138153709","13.250258685734","16.6723364799516","12.6028844772274","11.2631622807113","14.0414649962904","15.5656421339193","16.0570392485645","14.4207627081291","17.1373914410968","18.2286303612742","18.754163631371","11.9534949517645","18.8748144090161","15.0860760350807","14.6461053416774","12.5342593285895","13.4646822038225","15.8026304323952","14.4430431240645","14.706869753008","17.8040041189516","18.20382038225","15.3333577309597","17.9991157285807","13.1284420137307","15.0885089584032","14.2770633328629","15.9974460724919","18.4394882202258","15.2945823915565","15.9210901814677","14.1341848425565","17.2156545577016","12.8275552564831","17.2531752061533","16.6953356590725","12.0816796826403","12.6514815792459","11.2555315325331","15.8123174853064","12.1466181356056","13.7150358631533"
"t_min","9","16.82657519025","15.4062453387751","15.3411495716834","19.0186076354667","14.1862139639917","16.89173731495","14.1425148518334","13.6316505178417","16.9299861576583","19.2911769629","18.8088353220084","16.8413283284416","14.3985495502834","17.7410109670667","20.1533228777666","17.4930628713416","17.2163185299416","16.2093176776917","13.3060653688501","19.9215989905083","13.7570553587417","16.0387459055583","15.7945464579584","15.708945287","14.3732147982166","15.4221121724667","17.2678557588333","17.1795548250501","20.1737791951166","13.1054351297917","16.7724400329417","17.6057203297417","13.55309603367","14.6544170381083","13.1290573375566","14.7838412729582","14.1886425781059","16.2956285857249","15.0797688546917","16.3983054860416","15.7738250223499","14.9454013315258","20.3434708659","13.6289958192034","16.8297968546334","19.5660878078249","17.3425509747749","14.6231891378583","13.7120412191417","14.4361181132833","14.367401479075","18.0461561635083","17.7578932073666","13.95806701675","12.4821612294609","20.75754464935","15.5775459035584","13.7929085286108","14.9665845234874","15.0226693218167","20.5668737746667","14.8124132283083","18.2995079040333","14.1881530252167","12.7078784688726","14.4964597320334","16.9551088548583","17.5033632405334","16.0799226888583","18.1498391216751","19.680236765575","20.051988321925","14.3414932250458","19.6658118185416","16.3462620289749","16.308138122625","13.9708296457833","15.0326110839667","17.4694996742917","15.4779131320667","15.8460241955166","19.6661514263417","19.60463999435","16.4055024210334","20.0688830311","14.449776458725","16.5060337408833","16.039267959575","16.9873840332834","19.3245143635916","16.1199637856917","17.4246712240083","15.15945800555","18.247663955775","14.307577260325","18.6896706136749","18.3587743886583","13.7639745585475","13.9332140858501","13.6257277171642","17.1349756369084","13.5323804473333","15.0626072693584"
"t_min","10","17.5300018556694","16.4462646394517","16.9014434076775","20.329973774645","14.9436907367984","18.8278360429033","14.8134346500645","14.8098556272741","18.2135155353226","20.8864423277338","20.2432713170404","18.9805409339838","16.0413010628145","18.9804016716452","21.8621145810323","18.1515336067097","18.5769327800241","17.0388471295403","14.6324110954113","21.5170114118065","15.1540303384677","17.4484308550161","17.3552583017419","16.6599400181936","15.5662623991936","16.0615732008709","17.7078671854919","17.8305962347661","20.557678911871","14.2050412331049","17.0362492469516","19.1821405973146","14.8806912822419","16.2330052530967","13.9938141115323","15.4217486966129","15.2451746542016","18.3293918486371","16.5677921172741","17.2610922292097","17.4910010800485","16.0101807625242","20.3320759926533","14.3087496356774","17.8276768838548","21.3214682577581","18.8755245972823","15.7527139479919","14.6263752352984","15.5427534290161","15.9696015636613","19.5944910329516","19.2389572185081","14.6778310959597","13.5398147090653","22.3248837609759","16.6130803016694","14.6689435651372","15.7247054070484","15.6815257656854","22.2766964619678","16.4530918737984","20.4283157594759","15.1636942464354","13.7949386351936","15.0180795486694","18.2909124329839","17.7799457427903","17.076122554742","18.9334114813548","19.8060984458225","20.2273572614678","16.2868300160887","19.8253950303629","17.4563803396049","16.9442043182501","14.6847561251854","15.8675950326855","19.1631810481371","16.4266552835161","16.3711721358629","21.2727968755726","21.849170906371","17.2233149129677","20.2769972031774","15.4452792260162","17.7225955528951","17.9609218474274","18.6815160197258","19.5860301603145","16.4443524269032","18.6922010852257","16.2531714698871","18.7544851733871","16.2347505139113","19.788461697492","20.7030034464355","14.4300775590886","14.9600642052017","15.3514250233387","18.2928262281533","14.4228934996129","15.8337837712177"
"t_min","11","17.744521128275","16.908336974475","17.6173278555","20.6719515738334","15.1172634633333","20.100714213125","14.9025598399666","15.2298025768167","18.7658986407917","21.4782297277167","20.9186939748166","20.2305897779333","16.3960011800167","19.366674987375","22.38315370585","18.3389912416167","19.1825580962583","17.3082405090833","14.93021222435","22.1985375074","15.5788009391","18.1076199596416","18.0751631927667","17.0707104746833","16.0282115681916","16.0737233735833","17.7443652597917","17.88792869575","20.3276734925001","14.3684858195475","16.5788543445917","20.1164793281667","15.5252265676584","16.494033915175","14.0262595623584","15.33423856115","15.5080602774084","19.3594383749584","16.8989011892917","17.5179563904416","17.979286092125","16.4139716847834","20.1868257140833","14.2525285340499","18.240069275","22.4952778650334","19.6243431679251","15.9352667492167","14.6369704947334","16.035737101225","16.4742818450834","20.4322562857667","19.929318792025","14.655838343325","13.893588892625","23.3772911804416","16.5183717091417","14.6845191446084","15.4556673432833","15.3752218118166","22.8265944694917","17.0227039845583","22.0164956918833","15.2287714895667","14.1097226969501","15.0804209900417","18.8886394393083","17.6570908864917","17.4718679555917","19.1159141286583","19.7829324595333","19.9493723043417","17.282038523425","19.8309686534917","17.9070939383666","17.1647457377167","14.801856028275","15.940750732475","19.9990165771","16.8095091502333","16.5754661305167","22.1514140865166","23.5487595622334","17.5178933462167","20.0063385010167","15.6887247468083","18.2672626541917","18.919936523525","19.2183261362416","19.5407342022917","16.4402563731917","19.1020651501166","16.8605111388584","18.8088367970751","16.7286492920166","20.0174065651332","22.1641407521583","14.4883027903166","15.2720900980167","16.3451187898001","18.6221448518167","14.5793355050583","15.783747965525"
"t_min","12","17.8685298550967","17.0304475713387","17.4764773708306","20.602720568242","15.2498079362258","20.2028052792339","15.011600223629","15.3143027275242","18.6854295037581","21.6202975987338","20.970948200871","20.2398368836048","16.1740500910645","19.1747755212741","22.4227681571371","18.5312997879839","19.0956639095","17.4911338805806","15.0314759778153","22.2066067242339","15.7491744996048","18.1113840411371","17.9253780242581","17.0404185387096","16.0648900186048","16.2321204894193","17.9307492656532","17.9303255387742","20.1361723870081","14.0473761528136","16.4562954318952","20.1569911166614","15.7787922521113","16.4970455293387","14.3109343251936","15.2979543133064","15.7758731472903","19.2231053014194","16.6625967457177","17.5970983937177","17.8963982368386","16.6697040681613","20.3117894080725","14.4367500305403","18.4754333004516","22.6420569641855","19.5144615236291","15.820100698129","14.5993162094581","16.0537908738887","16.3504129226371","20.283693746","19.7160095092742","14.6919967898871","13.9067953541073","23.4992352031533","16.4469620736128","14.8638353655645","15.4186416872259","15.4570377472984","22.6353456501774","16.8189106357903","22.1653749773226","15.1463426406129","14.1670891792234","14.8112506497499","18.8144059012015","17.7451922263306","17.5574670362903","19.292779442508","19.9817080835887","19.9770783457339","17.606392620492","19.9640818196211","18.1465905958548","17.2941568682823","14.9761459594757","16.0333292561291","19.9989498383225","16.9481359912016","16.6865027150484","22.0273285367822","23.575379968508","17.6834924266531","19.9469355185404","15.7295887115968","18.3199812949355","18.6633143026371","19.0590983483548","19.6898111405","16.6327670929678","19.1020173596048","16.9913112124597","18.9009914275","16.5166376422017","19.9783472861209","22.247094677508","14.6570903409717","15.2913091846533","16.6409639665806","18.6566677463628","14.5598583590242","15.6356284850081"
"prec","1","139.826682374275","172.348720227375","115.75567457595","114.9184502639","203.442328661325","26.944089823925","181.46433677015","148.466369201375","111.0842813527","143.524138099275","115.007822878375","53.14849303395","128.0533657694","117.6446531589","141.62130240955","142.81725432585","92.44333603835","139.3441386097","171.164175779225","109.83040026375","161.14674435845","95.9461505557","91.585970571475","116.024087963975","137.716766050225","231.787034708875","135.96239881645","115.828725811975","130.5198306575","134.261206087325","209.041819017225","68.37653248495","119.909411429125","146.33690834925","190.66031750105","183.76848729595","218.090128849525","92.932021264675","117.065910157425","115.854013353425","123.039240297725","222.5423019909","125.010060654375","199.564280677875","123.2610432602","52.5821652507","75.65848162275","110.076903297425","177.787665981975","108.943460193325","158.517628055825","70.1108022472","83.0658933432","193.714194880725","100.7644388128","48.31315492055","168.00779257795","195.39896521665","210.561340289875","192.96541597535","126.933338743775","87.2833867404","68.947636214325","161.3775595823","160.4267807307","119.932013412875","88.223465283425","148.331162785725","91.446548724175","139.7836488784","140.903664743825","134.67631151815","152.132257973925","144.16744213625","135.335789285275","149.67891500715","188.0621611375","118.350974251725","92.119082552325","147.25481793135","210.725714443675","67.417676394275","60.835994789","144.7580158088","143.7490286072","124.174491059425","139.972628331625","83.591533395975","119.03245953925","145.0325148015","200.3066858267","118.62568369505","110.8018284918","144.931447287475","89.91065986855","137.90573611805","66.235951049975","188.750443804875","146.7909846567","143.14484652425","142.53768490555","155.840053134375","126.64206955635"
"prec","2","135.781327993575","179.6556035065","93.83450363515","126.86314586415","170.544332582725","76.078464492325","136.027588963475","141.59213447455","129.386694432","151.904941546125","138.180816475175","93.5909857668","134.530224206825","142.820454490075","173.136549972","135.00599345355","113.043954799775","136.184038846975","141.380570667325","151.814537991325","142.71091876085","107.299245318825","114.11462991705","107.920875901125","140.363255641575","181.8525259438","139.055001178675","129.37447739195","127.9391365652","127.389573366775","182.44834944115","86.91207815295","122.650756111025","139.306805079725","153.1343129824","146.9369577352","159.9810719202","116.4220024055","106.090979065725","134.2057681972","122.01939269265","184.573180042825","124.8918957475","172.426716492","124.0053986559","110.142927123375","82.801317169325","103.5152987404","139.6027176407","124.92632349985","150.16294803255","95.2414503105","106.76425134775","151.237177921475","112.8061618258","60.530209064725","143.696628171375","132.6434975431","160.144109082525","157.5154086411","167.3298966379","87.29715338485","80.994851389575","133.8280821129","139.748927108075","121.837504513725","115.69478517415","156.8829532121","105.89677575795","137.999627212825","123.4851218105","125.62010274135","127.117398939025","128.235706103625","122.690463995925","142.570002366775","150.381845668125","132.463811071375","104.909517058625","153.609033447475","171.392953775125","87.172848539275","63.396429291925","139.0034767588","128.13280050035","106.9736922639","147.81360359285","71.936651305225","138.8410179463","134.691153182625","205.231344222125","145.6876756317","120.206828886","130.196548875125","99.724503577","125.8850732447","74.038976748875","141.4153559311","140.297569456625","123.816965427775","140.64448852005","144.99799536785","112.60364152695"
"prec","3","191.377264793275","177.1270150448","193.703637425625","173.24168444935","228.77250108055","101.8219479378","230.06403970255","240.39654038195","179.094577991075","162.1141110914","159.31429098845","161.08540355085","258.90784772135","182.2458256735","170.341598267675","174.744220132825","189.38441977655","184.83476796975","230.8555722833","159.7112428931","229.63038693575","191.9503883833","266.25831775615","196.566908942075","260.95158893515","212.437847998525","198.8816046497","191.235274366625","183.5261522735","215.79657016205","194.205219560025","182.67219404105","162.36451426405","216.736061358","205.294863056225","213.51255396215","213.032995575125","250.347299027925","175.0519236431","189.55861232135","266.414557524675","216.691500076125","181.445776099525","218.5642896596","194.09861672475","132.7103066451","198.929070261575","191.83148175245","231.895785655175","143.4114134477","269.075271577625","167.690505777125","188.04657988565","228.43687881715","166.91276974085","134.804638531625","193.61642854165","217.621210391725","202.037104539525","184.732108345525","151.564980631625","200.124060967025","143.8458908878","229.1453834225","229.977934819825","199.081609078925","179.955536077175","201.724039219675","187.563956038425","178.237028983975","191.425569958325","179.802069267075","161.10265618015","173.813971610175","187.85503059625","209.780003040825","219.832571183075","194.808481314075","171.018343969475","202.9619772483","217.772756757075","164.7027960039","169.0312794341","182.1403292578","194.3107692378","198.1620062946","184.8320006789","192.76409559025","262.398565233125","172.997164196925","224.77132223755","183.379790182325","200.07130179315","178.0294388859","231.219664537875","180.8688396755","169.853490928025","211.7893861676","239.625498503525","205.83772157505","190.43613347815","256.077859447625","214.7054841486"
"prec","4","174.952088850375","134.17593785975","113.03003214765","206.60450119185","97.692050235575","50.246374915925","105.394717257625","128.943170598475","200.114240574475","183.5383134721","204.6263787597","74.7355816678","123.4308332443","194.73869580385","167.150211736775","210.092027582825","218.74126866655","203.038821200825","90.18829263805","150.69681072825","95.187434724075","147.903392216225","109.677033633225","156.7978340959","89.5806626022","75.77802221365","126.49053580875","128.4317250364","150.315467534325","124.177390313325","78.847113773325","213.428912250525","53.994777682975","83.239484224975","90.1867620225","88.489116313125","77.4002808895","87.675614162575","106.76685959575","149.5236285181","111.1915904239","85.3363890473","149.84675985535","90.6792188052","183.58632011055","172.906377549375","253.69030938805","129.32068405455","108.368500707475","48.995455344025","113.330487061325","204.854300744975","213.4633134744","115.359557522675","71.8141010994","156.144878983325","65.61717425955","93.7809068148","85.99632752525","76.802514299375","140.010787266425","168.535839151125","80.138410352975","116.532136957025","103.628327300625","72.64320670725","194.795311346725","105.60048225585","140.266649687725","213.97641953635","161.95013693635","162.89307268765","50.16897990905","192.03418060615","230.456850106325","146.762940204975","97.73232788195","128.92340438435","202.363306718425","195.805327457725","95.806787690575","194.55852254045","123.2490181793","186.555683125325","138.05687843825","140.310762847675","170.04022662305","138.70934811115","78.488587284225","223.632249626325","105.87249577225","205.717163830475","185.445626894275","179.584576460275","137.1848113421","225.880129180925","92.18227561745","96.428556993125","120.44157742025","59.7017374165","248.529806397975","112.272762169725","130.559479136575"
"prec","5","34.578660763125","25.0615015349","17.592498143575","51.23172815575","12.704294318575","0.2169303488","11.0636299725","7.198829075625","27.908081917925","104.537576281975","61.75052379015","0.514930939675","6.438721485375","30.221760855825","77.8349152502","66.837492929825","31.561240242175","62.183450991075","2.3049783782","56.695020273425","1.576995062725","9.6794572322","2.1597555043","22.14491107525","1.294954928725","3.160816401325","12.62997660975","9.19809042035","6.9554219653","14.932684381425","4.3787332446","19.238136636475","0.943700812725","0.5444484353","6.313936768","1.744404105575","2.81100423845","1.792062038075","16.895192077675","14.09937242245","1.867540101725","6.19466033145","7.117517377075","8.84412187925","37.5779381611","28.230839964575","40.201792344125","19.940786864975","10.0556573137","0.0757278204","2.506926760125","21.64902769055","24.722383169975","10.17846941825","0.889714296175","14.119096653525","0.728707015525","6.36146634515","3.45379108345","2.897217074","53.224552101075","16.8677028745","1.635876065825","10.402228082675","4.20785628345","1.0261934638","21.3369907010375","5.3072785826","5.873950975675","76.576498873225","11.969174386575","23.057239129875","0.513495880425","51.4621272372","75.73674420415","9.16930778395","12.07971257425","12.27735514","19.537902785","52.72795483745","9.681299478325","21.7675567722","3.9089120654","45.128356951075","3.46209413185","19.53607070575","28.772216287375","14.338924986","1.0693701207","82.559414837225","6.618198729275","46.931871071725","26.097756469175","46.2252486407","14.064115416975","69.72379483895","8.741926436","6.976216718675","3.742995396125","0.1545475304","99.94098680175","5.773419767475","15.4138830733"
"prec","6","0.64054302245","0.3315047389","0.017734400425","1.501075686675","0.027674720775","0.003387946625","0.019553618125","0.03811627765","0.54013885305","0.5142603867","0.9845210728","0.006718811775","0.01361612225","0.493037681325","0.234156828375","2.551981331","0.3136786595","1.63375712875","0.0106159476","0.3055548","0.019677838175","0.076222212125","0.011330030625","0.607095528075","0.0167420738","0.01099934025","0.0280212978","0.121991682225","0.44498199375","0.021591406875","0.01279661035","0.0392834121","0.005785401","0.007786180675","0.014609443","0.010198626375","0.010819095375","0.007598405525","0.019689902525","0.279182280475","0.009654402275","0.01413382875","1.034340129675","0.04559643305","0.935005233425","0.040090085925","0.412063383525","0.0494941997","0.018806219425","0.0028986494","0.0116149169","0.087564550875","0.11674622275","0.0197870858","0.008312255125","0.025582480575","0.007047906325","0.01534077765","0.03701444585","0.00950646345","0.14565548215","0.031769635475","0.009959284025","0.02015713345","0.012977559075","0.006611483575","0.447681521525","0.01589635735","0.2462479565","2.519386374375","0.456689383575","0.796939648325","0.0045974914","2.05138239185","2.2552253333","0.09458715405","0.0431242897","0.02709798335","7.42901574055","1.16795774825","0.020018817475","0.08541450565","0.01490478825","1.440513722475","0.23578496385","0.0342348196","0.511605715625","0.01639884695","0.00511762745","5.4606084766","0.013798009625","0.77180278865","0.461568808575","1.63152507985","0.01686332555","2.483728189075","0.0127233647","0.01580794935","0.014119716775","0.0046949312","3.034579613275","0.014371492975","0.0515249342"
"prec","7","0.042255951775","0.03460534445","0.00013508325","0.19370582315","0","0","0","0","0.03738281115","0.006996133025","0.09432288385","0","0.003467416","0.052741948625","0.29372594815","0.138212165075","0.1046192659","0.20535888625","0","0.0265304588","0.0017464364","0.087081870075","0","0.11466303745","0","0.00142326905","0.0047557678","0.001750030075","5.5565101196","0","0.01092717425","0.074840717075","0","0","0","0.0013385485","0","0","0.0033102613","0.172519037875","0.00099378545","0","0.23704875705","0","0.206541024175","0.030449470275","0.3368041197","0.00126936295","0","0","0.000152563875","0.0553390763","0.0680377221","0","6.5265e-06","0","0","0","0","0.00109240395","0.014781346075","0.014276465025","0","0.002098577725","0.00258765615","0","0.0158819045","0.09607110415","0.006876699775","0.096513346575","0.16186059955","0.15258060975","0.0001179899","1.058197331125","0.149610967525","0.1003357835","0","0.034765944825","9.714968240225","0.1422316069","0","0.130008344775","0","0.1167166473","0.162320731225","0.0107880327","0.093221461025","0","0","1.712512495375","0","0.17200046315","0.0530396782","0.35156443935","0.004869144175","0.193079967","0.000567596125","0","0.000254869175","0","0.28400868215","0.007059481975","0.000269108075"
